1.514297e-01  1.336338e-01  1.336338e-01  1.336338e-01  1.336338e-01  1.336338e-01  1.336338e-01  1.514297e-01  4.313483e+00
1.579746e-01  1.378553e-01  1.378553e-01  1.378553e-01  1.378553e-01  1.378553e-01  1.378553e-01  1.579746e-01  4.439586e+00
1.638409e-01  1.415852e-01  1.415852e-01  1.415852e-01  1.415852e-01  1.415852e-01  1.415852e-01  1.638409e-01  4.550579e+00
1.691570e-01  1.449261e-01  1.449261e-01  1.449261e-01  1.449261e-01  1.449261e-01  1.449261e-01  1.691570e-01  4.649661e+00
1.740374e-01  1.479515e-01  1.479515e-01  1.479515e-01  1.479515e-01  1.479515e-01  1.479515e-01  1.740374e-01  4.739115e+00
1.785615e-01  1.507159e-01  1.507159e-01  1.507159e-01  1.507159e-01  1.507159e-01  1.507159e-01  1.785615e-01  4.820624e+00
1.827538e-01  1.532607e-01  1.532607e-01  1.532607e-01  1.532607e-01  1.532607e-01  1.532607e-01  1.827538e-01  4.895470e+00
1.866591e-01  1.556182e-01  1.556182e-01  1.556182e-01  1.556182e-01  1.556182e-01  1.556182e-01  1.866591e-01  4.964645e+00
1.903408e-01  1.578141e-01  1.578141e-01  1.578141e-01  1.578141e-01  1.578141e-01  1.578141e-01  1.903408e-01  5.028938e+00
1.938039e-01  1.598689e-01  1.598689e-01  1.598689e-01  1.598689e-01  1.598689e-01  1.598689e-01  1.938039e-01  5.088984e+00
1.970856e-01  1.617999e-01  1.617999e-01  1.617999e-01  1.617999e-01  1.617999e-01  1.617999e-01  1.970856e-01  5.145303e+00
2.002169e-01  1.636210e-01  1.636210e-01  1.636210e-01  1.636210e-01  1.636210e-01  1.636210e-01  2.002169e-01  5.198322e+00
2.031734e-01  1.653440e-01  1.653440e-01  1.653440e-01  1.653440e-01  1.653440e-01  1.653440e-01  2.031734e-01  5.248403e+00
2.059946e-01  1.669790e-01  1.669790e-01  1.669790e-01  1.669790e-01  1.669790e-01  1.669790e-01  2.059946e-01  5.295848e+00
2.288905e-01  1.799105e-01  1.799105e-01  1.799105e-01  1.799105e-01  1.799105e-01  1.799105e-01  2.288905e-01  5.668556e+00
2.457530e-01  1.890865e-01  1.890865e-01  1.890865e-01  1.890865e-01  1.890865e-01  1.890865e-01  2.457530e-01  5.930329e+00
5.631326e-03  3.605727e-03  3.605727e-03  3.605727e-03  3.605727e-03  3.605727e-03  3.605727e-03  5.631326e-03  2.076830e-02
5.746940e-03  3.328782e-03  3.328782e-03  3.328782e-03  3.328782e-03  3.328782e-03  3.328782e-03  5.746940e-03  1.245265e-02
6.035060e-03  2.642242e-03  2.642242e-03  2.642242e-03  2.642242e-03  2.642242e-03  2.642242e-03  6.035060e-03  8.294380e-03
6.321877e-03  1.964937e-03  1.964937e-03  1.964937e-03  1.964937e-03  1.964937e-03  1.964937e-03  6.321877e-03  2.892961e-02
6.607414e-03  1.297652e-03  1.297652e-03  1.297652e-03  1.297652e-03  1.297652e-03  1.297652e-03  6.607414e-03  4.940226e-02
6.891078e-03  6.408947e-04  6.408947e-04  6.408947e-04  6.408947e-04  6.408947e-04  6.408947e-04  6.891078e-03  6.967459e-02
7.173264e-03  5.036068e-06  5.036068e-06  5.036068e-06  5.036068e-06  5.036068e-06  5.036068e-06  7.173264e-03  8.971878e-02
8.565561e-03  3.071905e-03  3.071905e-03  3.071905e-03  3.071905e-03  3.071905e-03  3.071905e-03  8.565561e-03  1.859916e-01
9.921610e-03  5.877585e-03  5.877585e-03  5.877585e-03  5.877585e-03  5.877585e-03  5.877585e-03  9.921610e-03  2.753004e-01
1.124483e-02  8.451123e-03  8.451123e-03  8.451123e-03  8.451123e-03  8.451123e-03  8.451123e-03  1.124483e-02  3.579223e-01
1.253216e-02  1.082286e-02  1.082286e-02  1.082286e-02  1.082286e-02  1.082286e-02  1.082286e-02  1.253216e-02  4.344880e-01
1.377726e-02  1.301976e-02  1.301976e-02  1.301976e-02  1.301976e-02  1.301976e-02  1.301976e-02  1.377726e-02  5.056724e-01
1.616077e-02  1.697725e-02  1.697725e-02  1.697725e-02  1.697725e-02  1.697725e-02  1.697725e-02  1.616077e-02  6.343138e-01
1.843541e-02  2.046422e-02  2.046422e-02  2.046422e-02  2.046422e-02  2.046422e-02  2.046422e-02  1.843541e-02  7.479389e-01
2.059242e-02  2.358028e-02  2.358028e-02  2.358028e-02  2.358028e-02  2.358028e-02  2.358028e-02  2.059242e-02  8.495755e-01
2.262890e-02  2.639705e-02  2.639705e-02  2.639705e-02  2.639705e-02  2.639705e-02  2.639705e-02  2.262890e-02  9.414627e-01
2.458511e-02  2.896743e-02  2.896743e-02  2.896743e-02  2.896743e-02  2.896743e-02  2.896743e-02  2.458511e-02  1.025283e+00
2.645395e-02  3.133148e-02  3.133148e-02  3.133148e-02  3.133148e-02  3.133148e-02  3.133148e-02  2.645395e-02  1.102327e+00
2.823508e-02  3.352027e-02  3.352027e-02  3.352027e-02  3.352027e-02  3.352027e-02  3.352027e-02  2.823508e-02  1.173601e+00
